source_index,true_label,video_score,camera_id,zone_id,timestamp,video_uncertainty
147354,1,1.0,6,5,2024-05-23 19:07:00,0.0
178955,1,0.99,2,4,2024-03-24 08:56:00,0.020000000000000018
139226,1,1.0,1,3,2024-04-19 16:19:00,0.0
148891,1,1.0,1,4,2024-04-23 17:05:00,0.0
18121,1,1.0,5,2,2024-03-28 11:34:00,0.0
45581,1,1.0,2,5,2024-05-25 08:42:00,0.0
4217,1,1.0,7,1,2024-03-14 19:30:00,0.0
114733,1,1.0,8,5,2024-04-13 17:16:00,0.0
7431,1,1.0,2,2,2024-02-06 07:31:00,0.0
29996,1,1.0,10,4,2024-03-09 01:05:00,0.0
62867,1,1.0,8,2,2024-03-24 20:20:00,0.0
99834,0,0.0,6,4,2024-04-17 19:33:00,0.0
189732,1,1.0,4,5,2024-03-11 19:36:00,0.0
148154,1,1.0,6,1,2024-02-27 16:52:00,0.0
205211,1,1.0,10,3,2024-02-15 15:27:00,0.0
28496,1,1.0,2,2,2024-05-18 02:25:00,0.0
18420,1,1.0,10,3,2024-01-28 04:33:00,0.0
196794,1,1.0,5,1,2024-04-18 15:14:00,0.0
47528,1,1.0,2,2,2024-01-03 17:29:00,0.0
871,1,1.0,1,2,2024-01-05 23:03:00,0.0
158077,1,1.0,3,2,2024-05-20 17:19:00,0.0
6098,1,1.0,9,5,2024-03-23 14:55:00,0.0
205321,1,1.0,4,2,2024-01-10 18:39:00,0.0
160514,1,1.0,8,3,2024-03-01 18:02:00,0.0
57256,1,1.0,1,5,2024-01-29 22:56:00,0.0
59635,1,1.0,3,5,2024-04-25 23:14:00,0.0
38113,1,1.0,7,1,2024-03-08 14:06:00,0.0
173950,1,1.0,1,5,2024-03-11 12:18:00,0.0
167773,1,1.0,9,1,2024-01-20 18:43:00,0.0
37526,1,1.0,5,1,2024-01-23 19:39:00,0.0
70303,1,1.0,9,5,2024-04-16 00:20:00,0.0
163643,1,1.0,9,3,2024-01-31 09:20:00,0.0
172665,1,1.0,3,3,2024-05-14 19:08:00,0.0
24671,1,1.0,5,3,2024-01-23 07:39:00,0.0
199493,1,1.0,2,2,2024-02-06 22:11:00,0.0
115168,0,0.0,5,2,2024-05-04 18:30:00,0.0
204616,1,1.0,7,3,2024-03-03 10:24:00,0.0
28271,1,1.0,5,3,2024-04-26 00:48:00,0.0
197968,1,1.0,1,2,2024-05-14 13:00:00,0.0
168062,1,1.0,7,4,2024-02-01 22:46:00,0.0
195687,1,1.0,7,1,2024-03-24 12:38:00,0.0
1818,1,1.0,2,2,2024-01-29 01:57:00,0.0
71216,1,1.0,4,5,2024-04-25 07:33:00,0.0
46877,1,1.0,1,5,2024-03-27 10:55:00,0.0
84198,0,0.0,9,4,2024-01-10 23:37:00,0.0
203765,1,1.0,7,2,2024-02-08 07:52:00,0.0
105674,0,0.0,8,2,2024-02-18 08:32:00,0.0
114203,0,0.0,3,3,2024-01-09 15:23:00,0.0
180146,1,1.0,8,3,2024-02-22 10:40:00,0.0
157568,1,1.0,2,3,2024-02-06 17:56:00,0.0
204230,1,1.0,5,1,2024-05-10 07:00:00,0.0
62509,1,1.0,2,2,2024-03-05 13:07:00,0.0
186086,1,1.0,10,1,2024-04-25 08:57:00,0.0
164259,1,1.0,7,2,2024-01-07 03:17:00,0.0
95420,1,1.0,2,1,2024-05-25 17:22:00,0.0
17810,1,1.0,10,3,2024-01-11 04:15:00,0.0
125600,0,0.0,4,3,2024-03-07 05:43:00,0.0
5989,1,1.0,7,4,2024-01-02 18:51:00,0.0
25489,1,1.0,10,1,2024-01-24 18:24:00,0.0
104934,0,0.0,10,3,2024-03-03 11:25:00,0.0
177200,1,1.0,7,4,2024-05-08 11:37:00,0.0
160973,1,1.0,9,1,2024-02-18 22:58:00,0.0
99285,0,0.0,4,4,2024-04-09 09:50:00,0.0
182837,1,1.0,7,1,2024-05-07 20:12:00,0.0
70054,1,1.0,4,2,2024-02-23 09:04:00,0.0
12979,1,1.0,5,4,2024-04-23 18:36:00,0.0
59282,1,1.0,9,5,2024-04-13 12:42:00,0.0
204398,1,1.0,10,2,2024-05-09 17:26:00,0.0
175883,1,1.0,5,4,2024-01-05 04:05:00,0.0
151589,1,1.0,6,4,2024-02-12 06:26:00,0.0
54307,1,1.0,3,2,2024-03-28 01:55:00,0.0
209884,1,1.0,5,5,2024-03-05 15:10:00,0.0
89569,0,0.0,10,4,2024-01-03 21:41:00,0.0
59318,1,1.0,1,5,2024-01-16 22:53:00,0.0
64536,1,1.0,3,5,2024-03-20 07:33:00,0.0
62733,1,1.0,4,1,2024-03-12 09:42:00,0.0
58622,1,1.0,10,3,2024-02-18 08:29:00,0.0
175494,1,1.0,3,3,2024-01-05 04:11:00,0.0
208721,1,1.0,2,4,2024-03-27 09:18:00,0.0
148601,1,1.0,4,2,2024-04-04 16:58:00,0.0
83386,0,0.0,4,1,2024-03-05 01:46:00,0.0
90207,1,1.0,10,2,2024-05-01 07:25:00,0.0
87455,1,1.0,2,2,2024-02-04 06:23:00,0.0
54341,1,1.0,5,1,2024-01-09 06:18:00,0.0
79001,1,1.0,5,2,2024-01-21 18:36:00,0.0
133171,1,1.0,6,5,2024-03-05 06:02:00,0.0
28247,1,1.0,10,5,2024-03-14 10:15:00,0.0
172255,1,1.0,9,2,2024-01-11 17:11:00,0.0
120235,0,0.0,5,4,2024-04-26 18:34:00,0.0
188298,1,1.0,7,2,2024-01-21 15:15:00,0.0
175051,1,1.0,4,4,2024-02-01 18:18:00,0.0
34203,1,1.0,3,5,2024-05-11 09:11:00,0.0
92319,1,0.97,2,2,2024-03-18 23:02:00,0.06000000000000005
46723,1,1.0,8,1,2024-04-28 05:44:00,0.0
56778,1,1.0,6,3,2024-04-12 02:43:00,0.0
189852,1,1.0,5,4,2024-02-27 00:44:00,0.0
179163,1,1.0,8,1,2024-04-25 08:08:00,0.0
94677,1,1.0,3,5,2024-05-25 12:50:00,0.0
107198,1,1.0,8,1,2024-03-10 02:26:00,0.0
130726,0,0.0,2,5,2024-01-16 21:59:00,0.0
104827,0,0.0,9,1,2024-05-20 08:53:00,0.0
53284,1,1.0,1,2,2024-04-21 12:45:00,0.0
61820,1,1.0,10,5,2024-04-30 08:15:00,0.0
68166,1,1.0,7,4,2024-04-30 02:54:00,0.0
8921,1,1.0,9,4,2024-02-07 17:41:00,0.0
168514,1,1.0,8,5,2024-03-04 22:39:00,0.0
181938,1,1.0,8,2,2024-01-10 01:32:00,0.0
39721,1,1.0,1,3,2024-02-04 16:19:00,0.0
152836,1,1.0,5,1,2024-03-14 14:32:00,0.0
94734,0,0.0,5,1,2024-04-08 01:21:00,0.0
69996,1,1.0,8,2,2024-02-15 02:36:00,0.0
101697,1,1.0,4,4,2024-04-25 10:21:00,0.0
109057,1,1.0,9,3,2024-04-18 23:58:00,0.0
46507,1,1.0,1,3,2024-04-03 17:42:00,0.0
76196,1,1.0,4,4,2024-03-24 11:20:00,0.0
128433,0,0.0,8,3,2024-03-30 10:53:00,0.0
183731,1,0.98,1,1,2024-01-18 13:14:00,0.040000000000000036
180895,1,1.0,4,5,2024-04-02 10:10:00,0.0
57618,1,1.0,2,5,2024-01-03 21:29:00,0.0
79066,1,1.0,6,5,2024-03-01 04:55:00,0.0
125495,0,0.0,4,5,2024-05-10 04:22:00,0.0
142265,1,1.0,8,2,2024-01-26 19:32:00,0.0
104461,0,0.0,3,5,2024-02-26 23:45:00,0.0
78276,1,1.0,1,1,2024-02-16 10:31:00,0.0
27444,1,1.0,6,3,2024-02-15 22:32:00,0.0
209268,1,1.0,7,5,2024-05-09 14:26:00,0.0
65607,1,1.0,8,1,2024-01-13 20:41:00,0.0
132956,1,1.0,4,5,2024-05-02 23:48:00,0.0
195887,1,1.0,2,5,2024-03-05 16:56:00,0.0
61801,1,1.0,6,5,2024-04-11 13:59:00,0.0
206772,1,1.0,10,1,2024-05-25 10:23:00,0.0
735,1,1.0,7,5,2024-01-17 03:19:00,0.0
2449,1,1.0,8,1,2024-01-06 21:49:00,0.0
151377,1,1.0,4,2,2024-02-28 21:11:00,0.0
96470,0,0.0,7,2,2024-01-28 21:51:00,0.0
10303,1,1.0,1,5,2024-05-20 15:34:00,0.0
113205,0,0.0,7,1,2024-03-14 14:33:00,0.0
86101,1,0.99,6,4,2024-01-12 01:34:00,0.020000000000000018
38238,1,1.0,6,1,2024-03-09 10:57:00,0.0
119435,1,1.0,1,1,2024-03-22 17:29:00,0.0
198042,1,1.0,3,5,2024-04-16 06:47:00,0.0
142755,1,1.0,8,2,2024-03-13 17:38:00,0.0
181095,1,1.0,3,5,2024-04-04 08:40:00,0.0
196716,1,1.0,5,5,2024-01-12 01:09:00,0.0
204893,1,1.0,4,3,2024-04-29 00:29:00,0.0
36287,1,1.0,4,4,2024-01-31 17:46:00,0.0
135740,1,1.0,10,1,2024-05-25 02:27:00,0.0
174738,1,1.0,5,2,2024-03-09 18:10:00,0.0
161868,1,1.0,2,3,2024-02-08 04:20:00,0.0
52796,1,1.0,1,3,2024-01-25 07:40:00,0.0
104747,0,0.0,6,5,2024-05-13 16:15:00,0.0
94387,0,0.0,9,1,2024-05-11 08:20:00,0.0
123545,0,0.0,9,5,2024-02-14 15:52:00,0.0
141455,1,1.0,7,4,2024-02-06 01:15:00,0.0
60856,1,1.0,5,1,2024-04-29 06:13:00,0.0
93182,1,1.0,2,3,2024-05-06 01:01:00,0.0
13656,1,1.0,10,1,2024-05-19 19:13:00,0.0
141218,1,1.0,7,1,2024-01-01 19:48:00,0.0
70318,1,1.0,10,3,2024-02-25 11:11:00,0.0
110208,0,0.01,5,2,2024-03-15 20:56:00,0.020000000000000018
160358,1,1.0,7,3,2024-04-22 05:02:00,0.0
115443,0,0.02,2,4,2024-05-19 10:46:00,0.040000000000000036
195854,1,1.0,8,4,2024-02-14 03:53:00,0.0
1027,1,1.0,6,3,2024-02-24 10:02:00,0.0
33935,1,1.0,6,4,2024-05-05 05:38:00,0.0
14983,1,1.0,8,1,2024-03-07 14:23:00,0.0
26519,1,1.0,6,2,2024-03-22 20:12:00,0.0
136675,1,1.0,4,3,2024-03-21 22:52:00,0.0
78665,1,1.0,5,3,2024-05-11 21:24:00,0.0
130003,1,1.0,10,1,2024-03-13 20:37:00,0.0
44983,1,1.0,1,2,2024-02-21 07:02:00,0.0
35678,1,1.0,6,1,2024-05-09 17:56:00,0.0
186982,1,1.0,2,1,2024-01-24 07:40:00,0.0
105671,0,0.0,5,5,2024-05-26 05:41:00,0.0
94990,0,0.0,9,1,2024-04-12 20:31:00,0.0
189822,1,1.0,5,2,2024-02-23 14:59:00,0.0
65594,1,1.0,3,1,2024-01-04 21:44:00,0.0
109495,0,0.0,5,1,2024-03-21 23:47:00,0.0
17848,1,1.0,10,4,2024-01-09 20:30:00,0.0
128108,1,1.0,4,4,2024-02-14 01:02:00,0.0
114904,0,0.0,8,3,2024-03-13 05:15:00,0.0
62526,1,1.0,4,3,2024-01-26 02:24:00,0.0
11129,1,1.0,7,5,2024-01-07 13:14:00,0.0
69219,1,1.0,1,3,2024-02-13 19:30:00,0.0
121568,1,1.0,7,1,2024-02-10 19:09:00,0.0
202842,1,1.0,8,4,2024-03-05 18:06:00,0.0
8748,1,1.0,1,3,2024-04-09 15:30:00,0.0
163158,1,1.0,3,5,2024-02-24 12:05:00,0.0
10334,1,1.0,7,4,2024-04-03 22:50:00,0.0
171740,1,1.0,10,4,2024-04-05 18:25:00,0.0
151945,1,1.0,10,5,2024-02-07 14:42:00,0.0
107432,0,0.0,4,5,2024-03-29 20:34:00,0.0
61419,1,1.0,3,1,2024-02-04 21:27:00,0.0
133700,1,1.0,5,4,2024-03-24 00:18:00,0.0
68030,1,1.0,4,1,2024-05-11 12:44:00,0.0
53131,1,1.0,2,3,2024-04-01 13:48:00,0.0
144448,1,1.0,9,5,2024-02-14 14:52:00,0.0
44622,1,1.0,5,3,2024-04-15 16:19:00,0.0
109403,1,1.0,4,3,2024-03-15 19:17:00,0.0
75543,1,1.0,9,5,2024-04-19 11:08:00,0.0
201052,1,1.0,4,4,2024-02-16 17:40:00,0.0
191982,1,1.0,8,4,2024-03-25 22:38:00,0.0
5006,1,1.0,4,1,2024-04-30 13:12:00,0.0
177051,1,1.0,6,4,2024-01-07 18:58:00,0.0
17122,1,1.0,1,1,2024-01-02 05:38:00,0.0
184806,1,0.99,8,1,2024-01-06 22:57:00,0.020000000000000018
73357,1,1.0,5,3,2024-01-07 16:44:00,0.0
125146,1,0.92,5,2,2024-04-15 02:43:00,0.15999999999999992
206685,1,1.0,7,4,2024-02-21 21:07:00,0.0
44556,1,1.0,1,4,2024-04-06 18:11:00,0.0
52249,1,1.0,2,3,2024-01-20 15:58:00,0.0
156792,1,1.0,4,5,2024-01-24 06:30:00,0.0
94360,0,0.0,2,1,2024-03-16 20:20:00,0.0
53926,1,1.0,1,2,2024-02-25 19:55:00,0.0
28723,1,1.0,3,5,2024-04-08 13:42:00,0.0
81165,0,0.0,10,3,2024-03-22 02:20:00,0.0
169224,1,1.0,4,5,2024-01-03 02:18:00,0.0
74209,1,1.0,6,1,2024-03-31 17:27:00,0.0
180381,1,1.0,6,4,2024-01-12 05:46:00,0.0
90293,0,0.0,5,4,2024-03-28 12:06:00,0.0
62199,1,1.0,6,5,2024-01-17 14:54:00,0.0
57092,1,1.0,9,3,2024-04-23 05:16:00,0.0
189346,1,1.0,3,3,2024-04-27 16:16:00,0.0
51114,1,1.0,8,2,2024-05-18 23:56:00,0.0
192455,1,1.0,2,3,2024-03-05 23:25:00,0.0
142594,1,1.0,8,5,2024-04-25 20:24:00,0.0
36013,1,1.0,10,2,2024-05-11 09:02:00,0.0
143939,1,1.0,5,1,2024-05-01 20:06:00,0.0
49754,1,1.0,7,5,2024-02-21 16:34:00,0.0
116018,1,1.0,3,2,2024-01-06 13:12:00,0.0
129042,0,0.0,1,3,2024-03-15 09:06:00,0.0
80011,1,1.0,4,4,2024-03-28 11:35:00,0.0
184512,1,1.0,5,2,2024-04-20 10:12:00,0.0
110823,1,1.0,8,5,2024-01-12 13:25:00,0.0
129643,0,0.0,2,5,2024-04-21 08:18:00,0.0
176387,1,0.99,9,3,2024-05-24 18:07:00,0.020000000000000018
46146,1,1.0,6,3,2024-01-14 23:02:00,0.0
124,1,1.0,1,3,2024-04-04 12:56:00,0.0
6054,1,1.0,1,4,2024-04-10 03:29:00,0.0
141421,1,1.0,5,5,2024-04-13 13:16:00,0.0
138648,1,1.0,8,3,2024-05-18 03:48:00,0.0
21726,1,1.0,1,1,2024-03-02 22:18:00,0.0
42965,1,1.0,2,5,2024-05-23 22:39:00,0.0
155463,1,1.0,2,3,2024-03-31 00:00:00,0.0
91717,0,0.0,1,4,2024-02-13 22:28:00,0.0
117246,1,1.0,4,5,2024-05-13 18:49:00,0.0
106054,0,0.0,7,2,2024-05-07 11:22:00,0.0
61921,1,1.0,7,4,2024-03-14 04:56:00,0.0
74247,1,1.0,9,1,2024-01-14 20:47:00,0.0
183879,1,1.0,3,2,2024-01-25 15:40:00,0.0
164543,1,1.0,5,5,2024-03-20 00:36:00,0.0
102532,0,0.0,7,1,2024-04-19 22:51:00,0.0
51335,1,1.0,1,1,2024-04-13 19:35:00,0.0
128,1,1.0,7,4,2024-05-10 06:23:00,0.0
95570,0,0.0,5,1,2024-01-13 20:29:00,0.0
142053,1,1.0,5,2,2024-01-07 18:48:00,0.0
91584,0,0.0,9,4,2024-04-19 11:36:00,0.0
84014,0,0.0,3,5,2024-03-15 16:46:00,0.0
164921,1,1.0,6,2,2024-01-05 05:55:00,0.0
115141,0,0.0,2,5,2024-03-06 05:57:00,0.0
96023,1,1.0,9,4,2024-05-10 22:05:00,0.0
4190,1,1.0,4,5,2024-02-28 19:47:00,0.0
3235,1,1.0,2,2,2024-01-25 23:01:00,0.0
48979,1,1.0,6,2,2024-04-04 15:35:00,0.0
35732,1,1.0,10,5,2024-05-21 07:55:00,0.0
21915,1,1.0,9,2,2024-04-01 06:09:00,0.0
162056,1,1.0,2,4,2024-05-25 18:37:00,0.0
209351,1,1.0,4,4,2024-03-20 01:04:00,0.0
173967,1,1.0,10,1,2024-03-25 19:46:00,0.0
56460,1,1.0,9,2,2024-05-19 08:52:00,0.0
190762,1,1.0,9,3,2024-02-26 03:01:00,0.0
111003,0,0.0,9,3,2024-02-08 00:40:00,0.0
26705,1,1.0,3,3,2024-01-06 17:02:00,0.0
28637,1,1.0,6,1,2024-02-13 08:27:00,0.0
141603,1,1.0,7,4,2024-03-16 23:06:00,0.0
82378,0,0.01,1,3,2024-01-28 10:39:00,0.020000000000000018
161235,1,1.0,7,1,2024-03-16 13:39:00,0.0
124441,0,0.0,4,4,2024-02-15 00:55:00,0.0
114325,1,1.0,1,3,2024-02-05 02:12:00,0.0
69233,1,1.0,3,4,2024-01-06 23:39:00,0.0
179573,1,1.0,2,4,2024-05-23 07:06:00,0.0
41691,1,1.0,3,1,2024-03-30 18:52:00,0.0
115201,1,1.0,5,5,2024-04-13 01:35:00,0.0
56761,1,1.0,6,1,2024-03-29 22:34:00,0.0
50278,1,1.0,5,3,2024-05-18 10:38:00,0.0
11039,1,1.0,7,4,2024-02-11 04:58:00,0.0
170687,1,1.0,8,4,2024-04-19 00:14:00,0.0
160923,1,1.0,10,3,2024-05-20 05:53:00,0.0
124866,1,1.0,4,3,2024-01-29 13:36:00,0.0
105637,0,0.0,10,4,2024-05-20 21:21:00,0.0
174236,1,1.0,8,3,2024-05-19 20:22:00,0.0
34192,1,1.0,3,5,2024-03-06 05:08:00,0.0
108956,0,0.01,2,5,2024-05-17 15:45:00,0.020000000000000018
43104,1,1.0,8,3,2024-04-02 03:22:00,0.0
101307,0,0.01,9,3,2024-04-14 20:00:00,0.020000000000000018
192462,1,1.0,10,1,2024-04-16 04:24:00,0.0
183634,1,1.0,1,1,2024-01-25 13:37:00,0.0
135229,1,1.0,2,1,2024-02-03 00:33:00,0.0
147743,1,1.0,3,5,2024-03-04 01:14:00,0.0
7390,1,1.0,7,2,2024-01-31 10:59:00,0.0
74809,1,1.0,1,1,2024-03-08 10:10:00,0.0
133123,1,1.0,3,2,2024-04-26 06:12:00,0.0
147612,1,1.0,4,5,2024-01-18 19:36:00,0.0
202856,1,1.0,3,1,2024-05-22 02:48:00,0.0
103633,0,0.0,2,1,2024-03-26 17:57:00,0.0
207038,1,1.0,2,1,2024-05-14 07:12:00,0.0
166158,1,1.0,8,1,2024-05-21 20:10:00,0.0
199042,1,1.0,9,4,2024-03-30 17:08:00,0.0
89481,0,0.0,9,5,2024-01-22 23:36:00,0.0
65330,1,1.0,10,4,2024-01-21 11:38:00,0.0
12615,1,1.0,1,1,2024-03-11 11:55:00,0.0
85781,1,0.99,2,5,2024-03-25 03:09:00,0.020000000000000018
185892,1,1.0,1,1,2024-05-15 02:38:00,0.0
178765,1,1.0,4,3,2024-03-05 18:08:00,0.0
17983,1,1.0,4,3,2024-01-20 06:28:00,0.0
137382,1,1.0,4,4,2024-02-10 21:18:00,0.0
172319,1,1.0,2,2,2024-01-04 21:31:00,0.0
160712,1,0.99,6,5,2024-01-01 10:03:00,0.020000000000000018
92366,0,0.0,6,2,2024-05-17 17:46:00,0.0
90937,0,0.0,3,2,2024-05-12 06:56:00,0.0
112813,0,0.0,6,5,2024-02-22 08:35:00,0.0
187988,1,1.0,4,3,2024-02-08 08:14:00,0.0
196952,1,1.0,9,1,2024-04-11 08:01:00,0.0
167144,1,1.0,2,5,2024-03-24 17:11:00,0.0
199608,1,1.0,1,1,2024-04-21 09:10:00,0.0
19286,1,1.0,8,2,2024-04-30 06:15:00,0.0
125575,0,0.0,9,3,2024-01-31 02:24:00,0.0
128333,0,0.0,9,4,2024-05-14 16:35:00,0.0
210780,1,1.0,7,1,2024-01-16 17:51:00,0.0
63458,1,1.0,10,3,2024-04-13 01:58:00,0.0
56857,1,1.0,6,3,2024-05-23 13:10:00,0.0
12531,1,1.0,10,2,2024-03-03 09:33:00,0.0
74160,1,1.0,7,2,2024-02-28 19:30:00,0.0
200542,1,1.0,1,1,2024-03-29 19:20:00,0.0
130859,0,0.0,4,3,2024-02-22 00:57:00,0.0
114553,0,0.0,6,3,2024-02-21 11:12:00,0.0
15845,1,1.0,8,2,2024-01-17 02:33:00,0.0
131249,1,1.0,2,2,2024-03-07 01:25:00,0.0
47731,1,1.0,3,3,2024-05-25 00:55:00,0.0
167852,1,1.0,4,1,2024-05-03 08:37:00,0.0
62381,1,1.0,3,4,2024-02-25 04:27:00,0.0
9960,1,1.0,7,2,2024-04-03 05:49:00,0.0
30901,1,1.0,2,1,2024-02-07 23:22:00,0.0
65962,1,1.0,8,1,2024-04-29 14:41:00,0.0
161208,1,1.0,8,2,2024-02-24 01:07:00,0.0
68005,1,1.0,8,2,2024-01-26 15:13:00,0.0
156911,1,1.0,5,2,2024-04-06 07:42:00,0.0
161551,1,1.0,3,2,2024-03-29 11:59:00,0.0
71815,1,1.0,1,5,2024-04-06 19:37:00,0.0
91712,1,0.92,8,2,2024-05-09 20:59:00,0.15999999999999992
178355,1,1.0,8,2,2024-02-17 13:26:00,0.0
29755,1,1.0,2,5,2024-05-19 00:01:00,0.0
166827,1,1.0,9,1,2024-01-02 06:03:00,0.0
194873,1,1.0,9,2,2024-02-03 18:34:00,0.0
20088,1,1.0,7,5,2024-05-22 09:03:00,0.0
65221,1,1.0,7,4,2024-04-21 02:43:00,0.0
74642,1,1.0,4,3,2024-01-15 13:40:00,0.0
60735,1,1.0,6,2,2024-02-06 13:58:00,0.0
52559,1,1.0,8,4,2024-03-21 13:34:00,0.0
57794,1,1.0,7,1,2024-04-20 18:38:00,0.0
188211,1,1.0,7,1,2024-03-27 02:21:00,0.0
99543,1,0.92,4,5,2024-05-22 07:54:00,0.15999999999999992
162167,1,1.0,2,5,2024-03-20 08:49:00,0.0
80914,1,1.0,6,1,2024-05-07 06:22:00,0.0
161263,1,1.0,3,4,2024-05-06 21:05:00,0.0
206238,1,1.0,3,3,2024-03-26 05:46:00,0.0
100685,0,0.0,2,5,2024-02-03 01:44:00,0.0
74926,1,1.0,1,3,2024-05-15 09:22:00,0.0
123603,0,0.0,2,4,2024-04-08 01:29:00,0.0
145230,1,1.0,9,2,2024-04-23 14:00:00,0.0
139303,1,1.0,7,4,2024-05-22 17:08:00,0.0
140252,1,1.0,1,2,2024-04-24 14:00:00,0.0
101987,1,1.0,10,3,2024-01-05 20:21:00,0.0
24719,1,1.0,4,3,2024-01-13 02:06:00,0.0
151358,1,1.0,2,1,2024-03-01 06:50:00,0.0
68301,1,1.0,7,2,2024-05-05 06:35:00,0.0
27434,1,1.0,5,5,2024-03-15 12:36:00,0.0
117690,0,0.0,9,3,2024-03-28 20:25:00,0.0
187407,1,1.0,5,3,2024-04-19 17:47:00,0.0
83493,1,1.0,6,3,2024-03-15 18:42:00,0.0
48117,1,1.0,8,3,2024-02-23 02:00:00,0.0
167250,1,1.0,3,3,2024-04-07 14:43:00,0.0
53708,1,1.0,2,1,2024-05-18 08:57:00,0.0
120682,1,1.0,8,4,2024-01-02 03:35:00,0.0
54590,1,1.0,3,5,2024-02-19 04:39:00,0.0
30181,1,1.0,5,3,2024-05-26 08:48:00,0.0
136417,1,1.0,1,4,2024-04-06 16:50:00,0.0
37634,1,1.0,2,1,2024-02-26 06:34:00,0.0
68352,1,1.0,6,3,2024-02-16 02:25:00,0.0
129812,0,0.01,2,5,2024-02-11 01:58:00,0.020000000000000018
53953,1,1.0,10,1,2024-02-15 17:06:00,0.0
11508,1,1.0,3,3,2024-04-19 05:36:00,0.0
108239,0,0.0,7,5,2024-04-15 20:43:00,0.0
208486,1,1.0,4,3,2024-04-10 21:22:00,0.0
174010,1,1.0,2,3,2024-04-15 09:27:00,0.0
32041,1,1.0,3,1,2024-01-29 06:25:00,0.0
69183,1,1.0,1,1,2024-01-24 07:12:00,0.0
161104,1,1.0,5,3,2024-04-15 13:29:00,0.0
75562,1,1.0,6,1,2024-04-07 03:11:00,0.0
133593,1,1.0,7,3,2024-04-20 08:43:00,0.0
145059,1,1.0,3,1,2024-05-15 10:45:00,0.0
102287,0,0.0,6,2,2024-01-24 06:13:00,0.0
19605,1,1.0,10,5,2024-03-02 19:11:00,0.0
188246,1,1.0,10,2,2024-01-10 07:17:00,0.0
202742,1,1.0,9,4,2024-02-26 00:51:00,0.0
198283,1,1.0,7,3,2024-02-18 21:02:00,0.0
162030,1,1.0,1,4,2024-05-26 09:22:00,0.0
30730,1,1.0,7,4,2024-03-21 22:59:00,0.0
98518,1,0.99,2,5,2024-01-06 13:26:00,0.020000000000000018
35437,1,1.0,1,5,2024-01-06 09:37:00,0.0
161875,1,1.0,6,1,2024-02-19 10:05:00,0.0
110652,0,0.0,8,1,2024-04-06 15:30:00,0.0
7127,1,1.0,3,1,2024-04-22 10:03:00,0.0
201973,1,1.0,1,2,2024-05-16 12:34:00,0.0
203665,1,1.0,1,2,2024-04-30 05:37:00,0.0
113292,0,0.0,9,3,2024-03-16 18:01:00,0.0
41294,1,1.0,7,2,2024-05-01 15:04:00,0.0
200904,1,1.0,10,1,2024-02-03 16:26:00,0.0
55021,1,1.0,6,1,2024-04-19 17:43:00,0.0
100861,0,0.0,10,3,2024-03-08 07:02:00,0.0
37247,1,1.0,2,3,2024-03-19 13:34:00,0.0
139985,1,1.0,7,4,2024-02-12 03:53:00,0.0
10206,1,1.0,2,4,2024-01-11 13:16:00,0.0
195879,1,1.0,3,1,2024-02-16 05:15:00,0.0
101286,0,0.0,10,5,2024-03-16 22:04:00,0.0
162344,1,1.0,5,5,2024-05-03 09:29:00,0.0
124732,0,0.0,4,4,2024-02-03 18:58:00,0.0
203324,1,1.0,2,4,2024-04-11 22:08:00,0.0
203337,1,1.0,8,3,2024-03-18 01:17:00,0.0
109448,0,0.0,1,3,2024-02-16 05:53:00,0.0
44111,1,1.0,6,1,2024-05-21 10:00:00,0.0
132465,1,1.0,5,5,2024-01-19 02:13:00,0.0
44272,1,1.0,2,2,2024-04-26 13:48:00,0.0
38926,1,1.0,10,4,2024-01-09 19:43:00,0.0
189145,1,1.0,5,5,2024-02-09 18:15:00,0.0
210967,1,0.99,10,2,2024-05-24 15:01:00,0.020000000000000018
151924,1,1.0,10,5,2024-02-05 15:52:00,0.0
128337,0,0.01,8,5,2024-03-07 16:43:00,0.020000000000000018
179679,1,1.0,7,2,2024-01-21 04:27:00,0.0
77560,1,1.0,9,5,2024-01-31 04:43:00,0.0
114062,0,0.0,1,4,2024-05-17 07:22:00,0.0
44986,1,1.0,6,3,2024-05-22 10:24:00,0.0
179452,1,1.0,10,4,2024-04-10 22:32:00,0.0
121138,1,1.0,1,2,2024-02-22 08:41:00,0.0
96986,0,0.02,5,5,2024-05-21 15:35:00,0.040000000000000036
39040,1,1.0,3,2,2024-01-20 02:36:00,0.0
58393,1,1.0,10,2,2024-05-06 22:10:00,0.0
100501,0,0.0,1,3,2024-03-18 15:12:00,0.0
198506,1,1.0,4,1,2024-03-20 17:52:00,0.0
8355,1,1.0,6,3,2024-02-28 13:02:00,0.0
190291,1,1.0,8,5,2024-02-20 00:43:00,0.0
16234,1,1.0,4,3,2024-04-29 17:55:00,0.0
201229,1,1.0,4,2,2024-03-17 12:26:00,0.0
178965,1,1.0,9,3,2024-02-12 02:33:00,0.0
209978,1,1.0,9,2,2024-04-05 10:43:00,0.0
93061,0,0.01,2,3,2024-02-13 19:24:00,0.020000000000000018
183794,1,1.0,8,1,2024-03-06 02:38:00,0.0
110558,0,0.01,2,4,2024-05-17 17:00:00,0.020000000000000018
193995,1,1.0,10,2,2024-03-22 23:10:00,0.0
8557,1,1.0,1,5,2024-03-21 18:39:00,0.0
139330,1,1.0,5,1,2024-04-14 17:24:00,0.0
